al_ContractNumber;al_amount;al_issue_M_group;sex;is_client_local;has_snils;zaim_cards;age;has_foreign_currency_credits;court_counts;official_count;has_resold_credits;cred_line_state;potreb_tot;potreb_active_tot_group;potreb_other_states_tot;pdl_tot;pdl_closed_tot;pdl_active_to_total_group;pdl_delay5_cnt;pdl_delay30_cnt;pdl_delay60_cnt;pdl_delay90_cnt;pdl_delay_more_cnt;pdl_prolong_cnt;avg_payout_period_pdl;avg_pdl_full_cost;avg_pdl_amount;pdl_delay5_avg;pdl_delay30_avg;pdl_delay60_avg;pdl_delay90_avg;pdl_delay_more_avg;res_npl_15;is_test
56656-114-17;5000;1;2;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
57478-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
57409-114-17;5000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
57597-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;1;3;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1
57563-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
57144-114-17;5000;1;2;0;0;0;2;0;0;0;0;2;1;2;0;1;1;3;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1
58782-114-17;5000;1;1;0;0;0;3;0;0;0;1;2;1;1;0;1;0;2;0;1;0;0;0;1;1;2;1;0;1;0;0;0;0;1
58603-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
58867-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
59467-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
59192-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;1;2;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1
59626-114-17;5000;1;1;1;0;0;3;0;0;0;1;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
59971-114-17;5000;1;1;0;0;0;2;0;0;1;1;2;0;3;0;1;1;1;0;1;1;1;1;1;0;2;1;0;1;0;0;0;0;1
61490-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
61831-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
63380-114-17;5000;1;2;0;0;0;2;0;0;0;0;2;1;1;1;1;0;2;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;1
63591-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
64390-114-17;5000;1;2;0;1;0;2;0;0;0;0;2;1;2;1;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
64362-114-17;5000;1;2;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
64013-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
64923-114-17;5000;1;2;0;0;0;2;0;0;0;0;2;1;2;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
65362-114-17;5000;1;2;1;0;0;3;0;0;0;0;2;1;2;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1
65093-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
66307-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
66395-114-17;3000;1;1;1;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
66247-114-17;5000;1;2;1;0;0;2;0;0;0;0;2;1;1;0;1;0;3;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1
66676-114-17;5000;1;2;1;0;0;2;0;0;0;0;2;1;2;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
67098-114-17;5000;1;1;1;0;0;1;0;0;0;0;2;0;3;0;1;0;3;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;1
67012-114-17;5000;1;1;1;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
68035-114-17;5000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
68291-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;1;1;1;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
69049-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
69795-114-17;3000;1;2;1;0;0;3;0;0;0;0;2;1;3;0;1;1;1;0;0;0;0;0;1;1;2;1;0;0;0;0;0;1;1
70869-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
70790-114-17;5000;1;1;1;0;0;3;0;0;0;1;1;0;3;0;1;0;2;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1
70785-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
70795-114-17;5000;1;2;1;0;0;2;0;0;0;0;2;1;2;0;1;0;2;0;1;0;0;0;1;1;2;1;0;1;0;0;0;0;1
71041-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
71295-114-17;3000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
71798-114-17;5000;1;2;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
72367-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
73217-114-17;5000;1;2;1;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
74426-114-17;3000;1;1;1;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
73770-114-17;5000;1;2;0;0;0;1;0;0;0;0;2;0;3;0;1;0;2;0;1;1;0;0;1;1;2;1;0;1;1;0;0;0;1
73646-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
73873-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
75407-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
74560-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
76150-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
76090-114-17;3000;1;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
77174-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
77216-114-17;5000;1;1;1;0;0;1;0;0;0;0;2;0;3;0;1;0;2;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1
77516-114-17;5000;1;1;0;0;0;2;0;0;0;1;2;1;3;1;1;1;1;0;1;0;1;1;1;0;2;1;0;0;0;0;0;1;1
80792-114-17;5000;1;1;0;0;0;3;0;0;1;0;1;0;3;0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1
81815-114-17;5000;1;1;1;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
82743-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
82736-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
82783-114-17;3000;1;2;1;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
82899-114-17;3000;1;1;0;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
84081-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;1;3;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
84063-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;1;3;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
83920-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
84640-114-17;3000;1;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
84943-114-17;5000;1;2;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
86543-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
85993-114-17;3000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
87383-114-17;5000;1;2;1;0;0;2;0;0;1;0;2;1;3;0;1;1;3;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1
88097-114-17;3000;1;2;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
87781-114-17;4000;1;1;0;1;0;3;0;0;0;0;2;1;1;1;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
89774-114-17;3000;1;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
90227-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;1;2;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1
90414-114-17;5000;1;2;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
90031-114-17;3000;1;1;1;0;0;1;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
90693-114-17;3000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
90854-114-17;5000;1;1;0;0;0;2;0;0;0;1;2;1;3;0;1;0;3;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;1
91404-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
91889-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;1;1;1;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
92635-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
92753-114-17;5000;1;1;0;0;0;1;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
94282-114-17;5000;1;2;0;0;0;3;0;0;1;0;2;1;2;0;1;1;3;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1
93721-114-17;3000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
93841-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
95124-114-17;5000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
96345-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
99423-114-17;5000;1;1;1;0;0;3;0;0;0;1;2;1;3;0;1;0;3;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1
99502-114-17;3000;1;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
99895-114-17;3000;1;2;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
99666-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;1;1;1;1;1;3;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1
99399-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
101428-114-17;5000;1;2;0;0;0;2;0;0;1;0;2;0;3;0;1;1;3;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
102219-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
101958-114-17;3000;1;1;0;0;0;3;0;0;0;0;1;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
103466-114-17;3000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
104344-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
104736-114-17;5000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
105475-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
105669-114-17;5000;1;2;0;0;0;1;0;0;0;0;2;0;3;0;1;0;2;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1
106521-114-17;5000;1;2;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
105853-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
106014-114-17;5000;1;1;0;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
106648-114-17;4000;1;1;0;0;0;3;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
107388-114-17;5000;1;1;0;0;0;1;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
106765-114-17;3000;1;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
108945-114-17;5000;1;2;1;0;0;2;0;0;0;0;2;1;2;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;1
110599-114-17;3000;1;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
111189-114-17;5000;1;2;1;0;0;1;0;0;0;0;2;0;3;0;1;0;3;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1
111599-114-17;3000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
113072-114-17;5000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
113154-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1
113801-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
113734-114-17;4000;1;2;1;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
113515-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
113628-114-17;5000;1;1;0;0;0;2;0;0;0;1;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
114441-114-17;3000;1;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
114658-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;1;2;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
115321-114-17;3000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
115807-114-17;3000;1;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
117425-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
117354-114-17;3000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
118002-114-17;3000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
118246-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
119332-114-17;3000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
120587-114-17;3000;1;1;0;0;0;2;0;0;0;0;2;1;3;0;1;0;3;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1
121008-114-17;3000;1;2;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
121677-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
121423-114-17;5000;1;2;1;0;0;3;0;0;0;0;2;1;1;1;1;1;3;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1
122178-114-17;5000;1;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
123898-114-17;3000;1;1;0;0;0;2;0;0;0;0;2;1;1;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1
124756-114-17;3000;1;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
126301-114-17;5000;1;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
126040-114-17;5000;1;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
130130-114-17;5000;3;1;1;0;0;3;0;0;0;1;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
131082-114-17;5000;3;1;1;0;0;2;0;0;0;0;2;1;1;0;1;0;3;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1
131021-114-17;3000;3;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
132138-114-17;5000;3;1;0;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
132777-114-17;3000;3;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
133586-114-17;3000;3;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
134116-114-17;3000;3;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
135159-114-17;3000;3;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
136339-114-17;3000;3;1;0;0;0;2;0;0;0;0;2;1;3;0;1;0;3;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1
136174-114-17;3000;3;1;0;0;0;1;0;0;0;0;1;1;1;0;1;0;3;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1
136035-114-17;3000;3;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
139953-114-17;3000;3;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
140444-114-17;5000;3;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
140719-114-17;5000;3;1;1;0;0;3;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
141788-114-17;5000;3;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
141900-114-17;5000;3;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
144435-114-17;5000;3;2;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
144848-114-17;5000;3;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
145828-114-17;3000;3;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
145658-114-17;3000;3;1;0;0;0;1;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
146292-114-17;3000;3;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
146194-114-17;3000;3;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
146548-114-17;5000;3;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
146749-114-17;3000;3;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
148071-114-17;5000;3;2;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
149239-114-17;3000;3;1;0;0;0;2;0;0;0;0;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
151078-114-17;3000;3;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
156194-114-17;3000;3;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
158198-114-17;5000;3;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
161222-114-17;5000;3;2;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
161093-114-17;3000;3;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
161276-114-17;3000;3;1;1;0;0;1;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
161847-114-17;5000;3;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
163105-114-17;5000;3;2;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
170478-114-17;3000;3;2;1;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
173144-114-17;5000;3;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
173562-114-17;3000;3;1;1;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
175490-114-17;3000;3;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
180412-114-17;5000;3;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
181376-114-17;5000;3;2;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
181349-114-17;5000;3;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
182560-114-17;5000;3;1;1;0;0;1;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
182181-114-17;5000;3;2;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
186639-114-17;5000;3;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
186883-114-17;3000;3;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
187557-114-17;5000;3;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
188523-114-17;3000;3;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
188966-114-17;5000;3;1;1;0;0;3;0;0;0;0;2;0;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
190428-114-17;5000;3;1;0;0;0;3;0;0;0;1;2;1;3;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
